,0,1,2,3,4,5,6,7
3119,1,19,1,5,0,2,1,5
3120,1,19,1,5,1,2,1,5
3121,1,19,1,5,2,2,1,5
3122,1,19,1,5,3,2,1,5
3123,1,19,1,5,4,2,1,5
3124,1,19,1,5,5,2,1,5
3125,1,19,1,5,6,2,1,5
3126,1,19,1,5,7,2,1,5
3127,1,19,1,5,8,2,1,5
3128,1,19,1,5,9,2,1,5
3129,1,19,1,5,10,2,1,5
3130,1,19,1,5,11,2,1,5
3131,1,19,1,5,12,2,1,5
3132,1,19,1,5,13,2,1,5
3133,1,19,1,5,14,2,1,5
3134,1,19,1,5,15,2,1,5
3135,1,19,1,5,16,2,1,5
3136,1,19,1,5,17,2,1,5
3137,1,19,1,5,18,2,1,5
3138,1,19,1,5,19,2,1,5
3139,1,19,1,5,20,2,1,5
3140,1,19,1,5,21,2,1,5
3141,1,19,1,5,22,2,1,5
3142,1,19,1,5,23,2,1,5
3143,1,19,1,6,0,2,1,5
3144,1,19,1,6,1,2,1,5
3145,1,19,1,6,2,2,1,5
3146,1,19,1,6,3,2,1,5
3147,1,19,1,6,4,2,1,5
3148,1,19,1,6,5,2,1,5
3149,1,19,1,6,6,2,1,5
3150,1,19,1,6,7,2,1,5
3151,1,19,1,6,8,2,1,5
3152,1,19,1,6,9,2,1,5
3153,1,19,1,6,10,2,1,5
3154,1,19,1,6,11,2,1,5
3155,1,19,1,6,12,2,1,5
3156,1,19,1,6,13,2,1,5
3157,1,19,1,6,14,2,1,5
3158,1,19,1,6,15,2,1,5
3159,1,19,1,6,16,2,1,5
3160,1,19,1,6,17,2,1,5
3161,1,19,1,6,18,2,1,5
3162,1,19,1,6,19,2,1,5
3163,1,19,1,6,20,2,1,5
3164,1,19,1,6,21,2,1,5
3165,1,19,1,6,22,2,1,5
3166,1,19,1,6,23,2,1,5
3167,1,19,1,7,0,2,1,5
3168,1,19,1,7,1,2,1,5
3169,1,19,1,7,2,2,1,5
3170,1,19,1,7,3,2,1,5
3171,1,19,1,7,4,2,1,5
3172,1,19,1,7,5,2,1,5
3173,1,19,1,7,6,2,1,5
3174,1,19,1,7,7,2,1,5
3175,1,19,1,7,8,2,1,5
3176,1,19,1,7,9,2,1,5
3177,1,19,1,7,10,2,1,5
3178,1,19,1,7,11,2,1,5
3179,1,19,1,7,12,2,1,5
3180,1,19,1,7,13,2,1,5
3181,1,19,1,7,14,2,1,5
3182,1,19,1,7,15,2,1,5
3183,1,19,1,7,16,2,1,5
3184,1,19,1,7,17,2,1,5
3185,1,19,1,7,18,2,1,5
3186,1,19,1,7,19,2,1,5
3187,1,19,1,7,20,2,1,5
3188,1,19,1,7,21,2,1,5
3189,1,19,1,7,22,2,1,5
3190,1,19,1,7,23,2,1,5
3191,1,20,1,1,0,2,1,5
3192,1,20,1,1,1,2,1,5
3193,1,20,1,1,2,2,1,5
3194,1,20,1,1,3,2,1,5
3195,1,20,1,1,4,2,1,5
3196,1,20,1,1,5,2,1,5
3197,1,20,1,1,6,2,1,5
3198,1,20,1,1,7,2,1,5
3199,1,20,1,1,8,2,1,5
3200,1,20,1,1,9,2,1,5
3201,1,20,1,1,10,2,1,5
3202,1,20,1,1,11,2,1,5
3203,1,20,1,1,12,2,1,5
3204,1,20,1,1,13,2,1,5
3205,1,20,1,1,14,2,1,5
3206,1,20,1,1,15,2,1,5
3207,1,20,1,1,16,2,1,5
3208,1,20,1,1,17,2,1,5
3209,1,20,1,1,18,2,1,5
3210,1,20,1,1,19,2,1,5
3211,1,20,1,1,20,2,1,5
3212,1,20,1,1,21,2,1,5
3213,1,20,1,1,22,2,1,5
3214,1,20,1,1,23,2,1,5
3215,1,20,1,2,0,2,1,5
3216,1,20,1,2,1,2,1,5
3217,1,20,1,2,2,2,1,5
3218,1,20,1,2,3,2,1,5
3219,1,20,1,2,4,2,1,5
3220,1,20,1,2,5,2,1,5
3221,1,20,1,2,6,2,1,5
3222,1,20,1,2,7,2,1,5
3223,1,20,1,2,8,2,1,5
3224,1,20,1,2,9,2,1,5
3225,1,20,1,2,10,2,1,5
3226,1,20,1,2,11,2,1,5
3227,1,20,1,2,12,2,1,5
3228,1,20,1,2,13,2,1,5
3229,1,20,1,2,14,2,1,5
3230,1,20,1,2,15,2,1,5
3231,1,20,1,2,16,2,1,5
3232,1,20,1,2,17,2,1,5
3233,1,20,1,2,18,2,1,5
3234,1,20,1,2,19,2,1,5
3235,1,20,1,2,20,2,1,5
3236,1,20,1,2,21,2,1,5
3237,1,20,1,2,22,2,1,5
3238,1,20,1,2,23,2,1,5
3239,1,20,1,3,0,2,1,5
3240,1,20,1,3,1,2,1,5
3241,1,20,1,3,2,2,1,5
3242,1,20,1,3,3,2,1,5
3243,1,20,1,3,4,2,1,5
3244,1,20,1,3,5,2,1,5
3245,1,20,1,3,6,2,1,5
3246,1,20,1,3,7,2,1,5
3247,1,20,1,3,8,2,1,5
3248,1,20,1,3,9,2,1,5
3249,1,20,1,3,10,2,1,5
3250,1,20,1,3,11,2,1,5
3251,1,20,1,3,12,2,1,5
3252,1,20,1,3,13,2,1,5
3253,1,20,1,3,14,2,1,5
3254,1,20,1,3,15,2,1,5
3255,1,20,1,3,16,2,1,5
3256,1,20,1,3,17,2,1,5
3257,1,20,1,3,18,2,1,5
3258,1,20,1,3,19,2,1,5
3259,1,20,1,3,20,2,1,5
3260,1,20,1,3,21,2,1,5
3261,1,20,1,3,22,2,1,5
3262,1,20,1,3,23,2,1,5
3263,1,20,1,4,0,2,1,5
3264,1,20,1,4,1,2,1,5
3265,1,20,1,4,2,2,1,5
3266,1,20,1,4,3,2,1,5
3267,1,20,1,4,4,2,1,5
3268,1,20,1,4,5,2,1,5
3269,1,20,1,4,6,2,1,5
3270,1,20,1,4,7,2,1,5
3271,1,20,1,4,8,2,1,5
3272,1,20,1,4,9,2,1,5
3273,1,20,1,4,10,2,1,5
3274,1,20,1,4,11,2,1,5
3275,1,20,1,4,12,2,1,5
3276,1,20,1,4,13,2,1,5
3277,1,20,1,4,14,2,1,5
3278,1,20,1,4,15,2,1,5
3279,1,20,1,4,16,2,1,5
3280,1,20,1,4,17,2,1,5
3281,1,20,1,4,18,2,1,5
3282,1,20,1,4,19,2,1,5
3283,1,20,1,4,20,2,1,5
3284,1,20,1,4,21,2,1,5
3285,1,20,1,4,22,2,1,5
3286,1,20,1,4,23,2,1,5
3287,1,20,1,5,0,2,1,5
3288,1,20,1,5,1,2,1,5
3289,1,20,1,5,2,2,1,5
3290,1,20,1,5,3,2,1,5
3291,1,20,1,5,4,2,1,5
3292,1,20,1,5,5,2,1,5
3293,1,20,1,5,6,2,1,5
3294,1,20,1,5,7,2,1,5
3295,1,20,1,5,8,2,1,5
3296,1,20,1,5,9,2,1,5
3297,1,20,1,5,10,2,1,5
3298,1,20,1,5,11,2,1,5
3299,1,20,1,5,12,2,1,5
3300,1,20,1,5,13,2,1,5
3301,1,20,1,5,14,2,1,5
3302,1,20,1,5,15,2,1,5
3303,1,20,1,5,16,2,1,5
3304,1,20,1,5,17,2,1,5
3305,1,20,1,5,18,2,1,5
3306,1,20,1,5,19,2,1,5
3307,1,20,1,5,20,2,1,5
3308,1,20,1,5,21,2,1,5
3309,1,20,1,5,22,2,1,5
3310,1,20,1,5,23,2,1,5
3311,1,20,1,6,0,2,1,5
3312,1,20,1,6,1,2,1,5
3313,1,20,1,6,2,2,1,5
3314,1,20,1,6,3,2,1,5
3315,1,20,1,6,4,2,1,5
3316,1,20,1,6,5,2,1,5
3317,1,20,1,6,6,2,1,5
3318,1,20,1,6,7,2,1,5
3319,1,20,1,6,8,2,1,5
3320,1,20,1,6,9,2,1,5
3321,1,20,1,6,10,2,1,5
3322,1,20,1,6,11,2,1,5
3323,1,20,1,6,12,2,1,5
3324,1,20,1,6,13,2,1,5
3325,1,20,1,6,14,2,1,5
3326,1,20,1,6,15,2,1,5
3327,1,20,1,6,16,2,1,5
3328,1,20,1,6,17,2,1,5
3329,1,20,1,6,18,2,1,5
3330,1,20,1,6,19,2,1,5
3331,1,20,1,6,20,2,1,5
3332,1,20,1,6,21,2,1,5
3333,1,20,1,6,22,2,1,5
3334,1,20,1,6,23,2,1,5
3335,1,20,1,7,0,2,1,5
3336,1,20,1,7,1,2,1,5
3337,1,20,1,7,2,2,1,5
3338,1,20,1,7,3,2,1,5
3339,1,20,1,7,4,2,1,5
3340,1,20,1,7,5,2,1,5
3341,1,20,1,7,6,2,1,5
3342,1,20,1,7,7,2,1,5
3343,1,20,1,7,8,2,1,5
3344,1,20,1,7,9,2,1,5
3345,1,20,1,7,10,2,1,5
3346,1,20,1,7,11,2,1,5
3347,1,20,1,7,12,2,1,5
3348,1,20,1,7,13,2,1,5
3349,1,20,1,7,14,2,1,5
3350,1,20,1,7,15,2,1,5
3351,1,20,1,7,16,2,1,5
3352,1,20,1,7,17,2,1,5
3353,1,20,1,7,18,2,1,5
3354,1,20,1,7,19,2,1,5
3355,1,20,1,7,20,2,1,5
3356,1,20,1,7,21,2,1,5
3357,1,20,1,7,22,2,1,5
3358,1,20,1,7,23,2,1,5
3359,1,1,1,1,0,1,3,5
3360,1,1,1,1,1,1,3,5
3361,1,1,1,1,2,1,3,5
3362,1,1,1,1,3,1,3,5
3363,1,1,1,1,4,1,3,5
3364,1,1,1,1,5,1,3,5
3365,1,1,1,1,6,1,3,5
3366,1,1,1,1,7,1,3,5
3367,1,1,1,1,8,1,3,5
3368,1,1,1,1,9,1,3,5
3369,1,1,1,1,10,1,3,5
3370,1,1,1,1,11,1,3,5
3371,1,1,1,1,12,1,3,5
3372,1,1,1,1,13,1,3,5
3373,1,1,1,1,14,1,3,5
3374,1,1,1,1,15,1,3,5
3375,1,1,1,1,16,1,3,5
3376,1,1,1,1,17,1,3,5
3377,1,1,1,1,18,1,3,5
3378,1,1,1,1,19,1,3,5
3379,1,1,1,1,20,1,3,5
3380,1,1,1,1,21,1,3,5
3381,1,1,1,1,22,1,3,5
3382,1,1,1,1,23,1,3,5
3383,1,1,1,2,0,1,3,5
3384,1,1,1,2,1,1,3,5
3385,1,1,1,2,2,1,3,5
3386,1,1,1,2,3,1,3,5
3387,1,1,1,2,4,1,3,5
3388,1,1,1,2,5,1,3,5
3389,1,1,1,2,6,1,3,5
3390,1,1,1,2,7,1,3,5
3391,1,1,1,2,8,1,3,5
3392,1,1,1,2,9,1,3,5
3393,1,1,1,2,10,1,3,5
3394,1,1,1,2,11,1,3,5
3395,1,1,1,2,12,1,3,5
3396,1,1,1,2,13,1,3,5
3397,1,1,1,2,14,1,3,5
3398,1,1,1,2,15,1,3,5
3399,1,1,1,2,16,1,3,5
3400,1,1,1,2,17,1,3,5
3401,1,1,1,2,18,1,3,5
3402,1,1,1,2,19,1,3,5
3403,1,1,1,2,20,1,3,5
3404,1,1,1,2,21,1,3,5
3405,1,1,1,2,22,1,3,5
3406,1,1,1,2,23,1,3,5
3407,1,1,1,3,0,1,3,5
3408,1,1,1,3,1,1,3,5
3409,1,1,1,3,2,1,3,5
3410,1,1,1,3,3,1,3,5
3411,1,1,1,3,4,1,3,5
3412,1,1,1,3,5,1,3,5
3413,1,1,1,3,6,1,3,5
3414,1,1,1,3,7,1,3,5
3415,1,1,1,3,8,1,3,5
3416,1,1,1,3,9,1,3,5
3417,1,1,1,3,10,1,3,5
3418,1,1,1,3,11,1,3,5
3419,1,1,1,3,12,1,3,5
3420,1,1,1,3,13,1,3,5
3421,1,1,1,3,14,1,3,5
3422,1,1,1,3,15,1,3,5
3423,1,1,1,3,16,1,3,5
3424,1,1,1,3,17,1,3,5
3425,1,1,1,3,18,1,3,5
3426,1,1,1,3,19,1,3,5
3427,1,1,1,3,20,1,3,5
3428,1,1,1,3,21,1,3,5
3429,1,1,1,3,22,1,3,5
3430,1,1,1,3,23,1,3,5
3431,1,1,1,4,0,1,3,5
3432,1,1,1,4,1,1,3,5
3433,1,1,1,4,2,1,3,5
3434,1,1,1,4,3,1,3,5
3435,1,1,1,4,4,1,3,5
3436,1,1,1,4,5,1,3,5
3437,1,1,1,4,6,1,3,5
3438,1,1,1,4,7,1,3,5
3439,1,1,1,4,8,1,3,5
3440,1,1,1,4,9,1,3,5
3441,1,1,1,4,10,1,3,5
3442,1,1,1,4,11,1,3,5
3443,1,1,1,4,12,1,3,5
3444,1,1,1,4,13,1,3,5
3445,1,1,1,4,14,1,3,5
3446,1,1,1,4,15,1,3,5
3447,1,1,1,4,16,1,3,5
3448,1,1,1,4,17,1,3,5
3449,1,1,1,4,18,1,3,5
3450,1,1,1,4,19,1,3,5
3451,1,1,1,4,20,1,3,5
3452,1,1,1,4,21,1,3,5
3453,1,1,1,4,22,1,3,5
3454,1,1,1,4,23,1,3,5
3455,1,1,1,5,0,1,3,5
3456,1,1,1,5,1,1,3,5
3457,1,1,1,5,2,1,3,5
3458,1,1,1,5,3,1,3,5
3459,1,1,1,5,4,1,3,5
3460,1,1,1,5,5,1,3,5
3461,1,1,1,5,6,1,3,5
3462,1,1,1,5,7,1,3,5
3463,1,1,1,5,8,1,3,5
3464,1,1,1,5,9,1,3,5
3465,1,1,1,5,10,1,3,5
3466,1,1,1,5,11,1,3,5
3467,1,1,1,5,12,1,3,5
3468,1,1,1,5,13,1,3,5
3469,1,1,1,5,14,1,3,5
3470,1,1,1,5,15,1,3,5
3471,1,1,1,5,16,1,3,5
3472,1,1,1,5,17,1,3,5
3473,1,1,1,5,18,1,3,5
3474,1,1,1,5,19,1,3,5
3475,1,1,1,5,20,1,3,5
3476,1,1,1,5,21,1,3,5
3477,1,1,1,5,22,1,3,5
3478,1,1,1,5,23,1,3,5
3479,1,1,1,6,0,1,3,5
3480,1,1,1,6,1,1,3,5
3481,1,1,1,6,2,1,3,5
3482,1,1,1,6,3,1,3,5
3483,1,1,1,6,4,1,3,5
3484,1,1,1,6,5,1,3,5
3485,1,1,1,6,6,1,3,5
3486,1,1,1,6,7,1,3,5
3487,1,1,1,6,8,1,3,5
3488,1,1,1,6,9,1,3,5
3489,1,1,1,6,10,1,3,5
3490,1,1,1,6,11,1,3,5
3491,1,1,1,6,12,1,3,5
3492,1,1,1,6,13,1,3,5
3493,1,1,1,6,14,1,3,5
3494,1,1,1,6,15,1,3,5
3495,1,1,1,6,16,1,3,5
3496,1,1,1,6,17,1,3,5
3497,1,1,1,6,18,1,3,5
3498,1,1,1,6,19,1,3,5
3499,1,1,1,6,20,1,3,5
3500,1,1,1,6,21,1,3,5
3501,1,1,1,6,22,1,3,5
3502,1,1,1,6,23,1,3,5
3503,1,1,1,7,0,1,3,5
3504,1,1,1,7,1,1,3,5
3505,1,1,1,7,2,1,3,5
3506,1,1,1,7,3,1,3,5
3507,1,1,1,7,4,1,3,5
3508,1,1,1,7,5,1,3,5
3509,1,1,1,7,6,1,3,5
3510,1,1,1,7,7,1,3,5
3511,1,1,1,7,8,1,3,5
3512,1,1,1,7,9,1,3,5
3513,1,1,1,7,10,1,3,5
3514,1,1,1,7,11,1,3,5
3515,1,1,1,7,12,1,3,5
3516,1,1,1,7,13,1,3,5
3517,1,1,1,7,14,1,3,5
3518,1,1,1,7,15,1,3,5
3519,1,1,1,7,16,1,3,5
3520,1,1,1,7,17,1,3,5
3521,1,1,1,7,18,1,3,5
3522,1,1,1,7,19,1,3,5
3523,1,1,1,7,20,1,3,5
3524,1,1,1,7,21,1,3,5
3525,1,1,1,7,22,1,3,5
3526,1,1,1,7,23,1,3,5
3527,1,2,1,1,0,1,3,5
3528,1,2,1,1,1,1,3,5
3529,1,2,1,1,2,1,3,5
3530,1,2,1,1,3,1,3,5
3531,1,2,1,1,4,1,3,5
3532,1,2,1,1,5,1,3,5
3533,1,2,1,1,6,1,3,5
3534,1,2,1,1,7,1,3,5
3535,1,2,1,1,8,1,3,5
3536,1,2,1,1,9,1,3,5
3537,1,2,1,1,10,1,3,5
3538,1,2,1,1,11,1,3,5
3539,1,2,1,1,12,1,3,5
3540,1,2,1,1,13,1,3,5
3541,1,2,1,1,14,1,3,5
3542,1,2,1,1,15,1,3,5
3543,1,2,1,1,16,1,3,5
3544,1,2,1,1,17,1,3,5
3545,1,2,1,1,18,1,3,5
3546,1,2,1,1,19,1,3,5
3547,1,2,1,1,20,1,3,5
3548,1,2,1,1,21,1,3,5
3549,1,2,1,1,22,1,3,5
3550,1,2,1,1,23,1,3,5
3551,1,2,1,2,0,1,3,5
3552,1,2,1,2,1,1,3,5
3553,1,2,1,2,2,1,3,5
3554,1,2,1,2,3,1,3,5
3555,1,2,1,2,4,1,3,5
3556,1,2,1,2,5,1,3,5
3557,1,2,1,2,6,1,3,5
3558,1,2,1,2,7,1,3,5
3559,1,2,1,2,8,1,3,5
3560,1,2,1,2,9,1,3,5
3561,1,2,1,2,10,1,3,5
3562,1,2,1,2,11,1,3,5
3563,1,2,1,2,12,1,3,5
3564,1,2,1,2,13,1,3,5
3565,1,2,1,2,14,1,3,5
3566,1,2,1,2,15,1,3,5
3567,1,2,1,2,16,1,3,5
3568,1,2,1,2,17,1,3,5
3569,1,2,1,2,18,1,3,5
3570,1,2,1,2,19,1,3,5
3571,1,2,1,2,20,1,3,5
3572,1,2,1,2,21,1,3,5
3573,1,2,1,2,22,1,3,5
3574,1,2,1,2,23,1,3,5
3575,1,2,1,3,0,1,3,5
3576,1,2,1,3,1,1,3,5
3577,1,2,1,3,2,1,3,5
3578,1,2,1,3,3,1,3,5
3579,1,2,1,3,4,1,3,5
3580,1,2,1,3,5,1,3,5
3581,1,2,1,3,6,1,3,5
3582,1,2,1,3,7,1,3,5
3583,1,2,1,3,8,1,3,5
3584,1,2,1,3,9,1,3,5
3585,1,2,1,3,10,1,3,5
3586,1,2,1,3,11,1,3,5
3587,1,2,1,3,12,1,3,5
3588,1,2,1,3,13,1,3,5
3589,1,2,1,3,14,1,3,5
3590,1,2,1,3,15,1,3,5
3591,1,2,1,3,16,1,3,5
3592,1,2,1,3,17,1,3,5
3593,1,2,1,3,18,1,3,5
3594,1,2,1,3,19,1,3,5
3595,1,2,1,3,20,1,3,5
3596,1,2,1,3,21,1,3,5
3597,1,2,1,3,22,1,3,5
3598,1,2,1,3,23,1,3,5
3599,1,2,1,4,0,1,3,5
3600,1,2,1,4,1,1,3,5
3601,1,2,1,4,2,1,3,5
3602,1,2,1,4,3,1,3,5
3603,1,2,1,4,4,1,3,5
3604,1,2,1,4,5,1,3,5
3605,1,2,1,4,6,1,3,5
3606,1,2,1,4,7,1,3,5
3607,1,2,1,4,8,1,3,5
3608,1,2,1,4,9,1,3,5
3609,1,2,1,4,10,1,3,5
3610,1,2,1,4,11,1,3,5
3611,1,2,1,4,12,1,3,5
3612,1,2,1,4,13,1,3,5
3613,1,2,1,4,14,1,3,5
3614,1,2,1,4,15,1,3,5
3615,1,2,1,4,16,1,3,5
3616,1,2,1,4,17,1,3,5
3617,1,2,1,4,18,1,3,5
3618,1,2,1,4,19,1,3,5
3619,1,2,1,4,20,1,3,5
3620,1,2,1,4,21,1,3,5
3621,1,2,1,4,22,1,3,5
3622,1,2,1,4,23,1,3,5
3623,1,2,1,5,0,1,3,5
3624,1,2,1,5,1,1,3,5
3625,1,2,1,5,2,1,3,5
3626,1,2,1,5,3,1,3,5
3627,1,2,1,5,4,1,3,5
3628,1,2,1,5,5,1,3,5
3629,1,2,1,5,6,1,3,5
3630,1,2,1,5,7,1,3,5
3631,1,2,1,5,8,1,3,5
3632,1,2,1,5,9,1,3,5
3633,1,2,1,5,10,1,3,5
3634,1,2,1,5,11,1,3,5
3635,1,2,1,5,12,1,3,5
3636,1,2,1,5,13,1,3,5
3637,1,2,1,5,14,1,3,5
3638,1,2,1,5,15,1,3,5
3639,1,2,1,5,16,1,3,5
3640,1,2,1,5,17,1,3,5
3641,1,2,1,5,18,1,3,5
3642,1,2,1,5,19,1,3,5
3643,1,2,1,5,20,1,3,5
3644,1,2,1,5,21,1,3,5
3645,1,2,1,5,22,1,3,5
3646,1,2,1,5,23,1,3,5
3647,1,2,1,6,0,1,3,5
3648,1,2,1,6,1,1,3,5
3649,1,2,1,6,2,1,3,5
3650,1,2,1,6,3,1,3,5
3651,1,2,1,6,4,1,3,5
3652,1,2,1,6,5,1,3,5
3653,1,2,1,6,6,1,3,5
3654,1,2,1,6,7,1,3,5
3655,1,2,1,6,8,1,3,5
3656,1,2,1,6,9,1,3,5
3657,1,2,1,6,10,1,3,5
3658,1,2,1,6,11,1,3,5
3659,1,2,1,6,12,1,3,5
3660,1,2,1,6,13,1,3,5
3661,1,2,1,6,14,1,3,5
3662,1,2,1,6,15,1,3,5
3663,1,2,1,6,16,1,3,5
3664,1,2,1,6,17,1,3,5
3665,1,2,1,6,18,1,3,5
3666,1,2,1,6,19,1,3,5
3667,1,2,1,6,20,1,3,5
3668,1,2,1,6,21,1,3,5
3669,1,2,1,6,22,1,3,5
3670,1,2,1,6,23,1,3,5
3671,1,2,1,7,0,1,3,5
3672,1,2,1,7,1,1,3,5
3673,1,2,1,7,2,1,3,5
3674,1,2,1,7,3,1,3,5
3675,1,2,1,7,4,1,3,5
3676,1,2,1,7,5,1,3,5
3677,1,2,1,7,6,1,3,5
3678,1,2,1,7,7,1,3,5
3679,1,2,1,7,8,1,3,5
3680,1,2,1,7,9,1,3,5
3681,1,2,1,7,10,1,3,5
3682,1,2,1,7,11,1,3,5
3683,1,2,1,7,12,1,3,5
3684,1,2,1,7,13,1,3,5
3685,1,2,1,7,14,1,3,5
3686,1,2,1,7,15,1,3,5
3687,1,2,1,7,16,1,3,5
3688,1,2,1,7,17,1,3,5
3689,1,2,1,7,18,1,3,5
3690,1,2,1,7,19,1,3,5
3691,1,2,1,7,20,1,3,5
3692,1,2,1,7,21,1,3,5
3693,1,2,1,7,22,1,3,5
3694,1,2,1,7,23,1,3,5
3695,1,3,1,1,0,1,3,5
3696,1,3,1,1,1,1,3,5
3697,1,3,1,1,2,1,3,5
3698,1,3,1,1,3,1,3,5
3699,1,3,1,1,4,1,3,5
3700,1,3,1,1,5,1,3,5
3701,1,3,1,1,6,1,3,5
3702,1,3,1,1,7,1,3,5
3703,1,3,1,1,8,1,3,5
3704,1,3,1,1,9,1,3,5
3705,1,3,1,1,10,1,3,5
3706,1,3,1,1,11,1,3,5
3707,1,3,1,1,12,1,3,5
3708,1,3,1,1,13,1,3,5
3709,1,3,1,1,14,1,3,5
3710,1,3,1,1,15,1,3,5
3711,1,3,1,1,16,1,3,5
3712,1,3,1,1,17,1,3,5
3713,1,3,1,1,18,1,3,5
3714,1,3,1,1,19,1,3,5
3715,1,3,1,1,20,1,3,5
3716,1,3,1,1,21,1,3,5
3717,1,3,1,1,22,1,3,5
3718,1,3,1,1,23,1,3,5
3719,1,3,1,2,0,1,3,5
3720,1,3,1,2,1,1,3,5
3721,1,3,1,2,2,1,3,5
3722,1,3,1,2,3,1,3,5
3723,1,3,1,2,4,1,3,5
3724,1,3,1,2,5,1,3,5
3725,1,3,1,2,6,1,3,5
3726,1,3,1,2,7,1,3,5
3727,1,3,1,2,8,1,3,5
3728,1,3,1,2,9,1,3,5
3729,1,3,1,2,10,1,3,5
3730,1,3,1,2,11,1,3,5
3731,1,3,1,2,12,1,3,5
3732,1,3,1,2,13,1,3,5
3733,1,3,1,2,14,1,3,5
3734,1,3,1,2,15,1,3,5
3735,1,3,1,2,16,1,3,5
3736,1,3,1,2,17,1,3,5
3737,1,3,1,2,18,1,3,5
3738,1,3,1,2,19,1,3,5
3739,1,3,1,2,20,1,3,5
3740,1,3,1,2,21,1,3,5
3741,1,3,1,2,22,1,3,5
3742,1,3,1,2,23,1,3,5
3743,1,3,1,3,0,1,3,5
3744,1,3,1,3,1,1,3,5
3745,1,3,1,3,2,1,3,5
3746,1,3,1,3,3,1,3,5
3747,1,3,1,3,4,1,3,5
3748,1,3,1,3,5,1,3,5
3749,1,3,1,3,6,1,3,5
3750,1,3,1,3,7,1,3,5
3751,1,3,1,3,8,1,3,5
3752,1,3,1,3,9,1,3,5
3753,1,3,1,3,10,1,3,5
3754,1,3,1,3,11,1,3,5
3755,1,3,1,3,12,1,3,5
3756,1,3,1,3,13,1,3,5
3757,1,3,1,3,14,1,3,5
3758,1,3,1,3,15,1,3,5
3759,1,3,1,3,16,1,3,5
3760,1,3,1,3,17,1,3,5
3761,1,3,1,3,18,1,3,5
3762,1,3,1,3,19,1,3,5
3763,1,3,1,3,20,1,3,5
3764,1,3,1,3,21,1,3,5
3765,1,3,1,3,22,1,3,5
3766,1,3,1,3,23,1,3,5
3767,1,3,1,4,0,1,3,5
3768,1,3,1,4,1,1,3,5
3769,1,3,1,4,2,1,3,5
3770,1,3,1,4,3,1,3,5
3771,1,3,1,4,4,1,3,5
3772,1,3,1,4,5,1,3,5
3773,1,3,1,4,6,1,3,5
3774,1,3,1,4,7,1,3,5
3775,1,3,1,4,8,1,3,5
3776,1,3,1,4,9,1,3,5
3777,1,3,1,4,10,1,3,5
3778,1,3,1,4,11,1,3,5
3779,1,3,1,4,12,1,3,5
3780,1,3,1,4,13,1,3,5
3781,1,3,1,4,14,1,3,5
3782,1,3,1,4,15,1,3,5
3783,1,3,1,4,16,1,3,5
3784,1,3,1,4,17,1,3,5
3785,1,3,1,4,18,1,3,5
3786,1,3,1,4,19,1,3,5
3787,1,3,1,4,20,1,3,5
3788,1,3,1,4,21,1,3,5
3789,1,3,1,4,22,1,3,5
3790,1,3,1,4,23,1,3,5
3791,1,3,1,5,0,1,3,5
3792,1,3,1,5,1,1,3,5
3793,1,3,1,5,2,1,3,5
3794,1,3,1,5,3,1,3,5
3795,1,3,1,5,4,1,3,5
3796,1,3,1,5,5,1,3,5
3797,1,3,1,5,6,1,3,5
3798,1,3,1,5,7,1,3,5
3799,1,3,1,5,8,1,3,5
3800,1,3,1,5,9,1,3,5
3801,1,3,1,5,10,1,3,5
3802,1,3,1,5,11,1,3,5
3803,1,3,1,5,12,1,3,5
3804,1,3,1,5,13,1,3,5
3805,1,3,1,5,14,1,3,5
3806,1,3,1,5,15,1,3,5
3807,1,3,1,5,16,1,3,5
3808,1,3,1,5,17,1,3,5
3809,1,3,1,5,18,1,3,5
3810,1,3,1,5,19,1,3,5
3811,1,3,1,5,20,1,3,5
3812,1,3,1,5,21,1,3,5
3813,1,3,1,5,22,1,3,5
3814,1,3,1,5,23,1,3,5
3815,1,3,1,6,0,1,3,5
3816,1,3,1,6,1,1,3,5
3817,1,3,1,6,2,1,3,5
3818,1,3,1,6,3,1,3,5
3819,1,3,1,6,4,1,3,5
3820,1,3,1,6,5,1,3,5
3821,1,3,1,6,6,1,3,5
3822,1,3,1,6,7,1,3,5
3823,1,3,1,6,8,1,3,5
3824,1,3,1,6,9,1,3,5
3825,1,3,1,6,10,1,3,5
3826,1,3,1,6,11,1,3,5
3827,1,3,1,6,12,1,3,5
3828,1,3,1,6,13,1,3,5
3829,1,3,1,6,14,1,3,5
3830,1,3,1,6,15,1,3,5
3831,1,3,1,6,16,1,3,5
3832,1,3,1,6,17,1,3,5
3833,1,3,1,6,18,1,3,5
3834,1,3,1,6,19,1,3,5
3835,1,3,1,6,20,1,3,5
3836,1,3,1,6,21,1,3,5
3837,1,3,1,6,22,1,3,5
3838,1,3,1,6,23,1,3,5
3839,1,3,1,7,0,1,3,5
3840,1,3,1,7,1,1,3,5
3841,1,3,1,7,2,1,3,5
3842,1,3,1,7,3,1,3,5
3843,1,3,1,7,4,1,3,5
3844,1,3,1,7,5,1,3,5
3845,1,3,1,7,6,1,3,5
3846,1,3,1,7,7,1,3,5
3847,1,3,1,7,8,1,3,5
3848,1,3,1,7,9,1,3,5
3849,1,3,1,7,10,1,3,5
3850,1,3,1,7,11,1,3,5
3851,1,3,1,7,12,1,3,5
3852,1,3,1,7,13,1,3,5
3853,1,3,1,7,14,1,3,5
